pair,task,sample_key,idx,id,solved,oracle_ratio,oracle_needed_budget,capped_oracle_needed_budget,unsolved_cap_budget,brekv_budget,brekv_score
pair1_llama31_same,hotpotqa,50::5a8574945542997b5ce3fffb,50,5a8574945542997b5ce3fffb,True,0.2,0.225,0.225,0.6125,0.2735,1.0
pair1_llama31_same,hotpotqa,51::5a8704f8554299211dda2ba4,51,5a8704f8554299211dda2ba4,True,0.25,0.275,0.275,0.6125,0.276613,1.0
pair1_llama31_same,hotpotqa,52::5a81d1f0554299676cceb0ee,52,5a81d1f0554299676cceb0ee,True,0.25,0.274705,0.274705,0.614529,0.279287,1.0
pair1_llama31_same,hotpotqa,53::5a7bf84b5542996dd594b875,53,5a7bf84b5542996dd594b875,True,0.4,0.422006,0.422006,0.609244,0.271534,0.0
pair1_llama31_same,hotpotqa,54::5ab69e4f554299710c8d1eee,54,5ab69e4f554299710c8d1eee,True,0.1,0.128876,0.128876,0.609496,0.274467,1.0
pair1_llama31_same,hotpotqa,55::5ae64ad25542995703ce8b4f,55,5ae64ad25542995703ce8b4f,True,0.15,0.179412,0.179412,0.6125,0.283824,1.0
pair1_llama31_same,hotpotqa,56::5a7571135542992d0ec05f98,56,5a7571135542992d0ec05f98,True,0.2,0.227808,0.227808,0.613904,0.29846,1.0
pair1_llama31_same,hotpotqa,57::5a8f2fed55429918e830d1c7,57,5a8f2fed55429918e830d1c7,True,0.1,0.130208,0.130208,0.614583,0.275706,1.0
pair1_llama31_same,hotpotqa,58::5ab596d95542992aa134a371,58,5ab596d95542992aa134a371,False,NA,NA,0.614215,0.614215,0.301438,0.0
pair1_llama31_same,hotpotqa,59::5a71214d5542994082a3e5b9,59,5a71214d5542994082a3e5b9,True,0.3,0.321875,0.321875,0.6125,0.252604,0.0
pair1_llama31_same,hotpotqa,60::5ac298f9554299657fa28fc9,60,5ac298f9554299657fa28fc9,False,NA,NA,0.608945,0.608945,0.256881,0.0
pair1_llama31_same,hotpotqa,61::5ae35e8c5542990afbd1e120,61,5ae35e8c5542990afbd1e120,False,NA,NA,0.613855,0.613855,0.261364,0.0
pair1_llama31_same,hotpotqa,62::5ae616ce5542992663a4f259,62,5ae616ce5542992663a4f259,True,0.6,0.61077,0.61077,0.61077,0.279297,0.0
pair1_llama31_same,hotpotqa,63::5abbc3a955429931dba144f9,63,5abbc3a955429931dba144f9,False,NA,NA,0.6125,0.6125,0.304891,0.0
pair1_llama31_same,hotpotqa,64::5adfe6c455429906c02daa85,64,5adfe6c455429906c02daa85,True,0.15,0.17803,0.17803,0.611032,0.299953,1.0
pair1_llama31_same,hotpotqa,65::5a7f924c55429969796c1aba,65,5a7f924c55429969796c1aba,False,NA,NA,0.6125,0.6125,0.262784,0.0
pair1_llama31_same,hotpotqa,66::5ab938fb554299131ca422ce,66,5ab938fb554299131ca422ce,True,0.15,0.17803,0.17803,0.608586,0.285354,1.0
pair1_llama31_same,hotpotqa,67::5ae1e80b5542997f29b3c197,67,5ae1e80b5542997f29b3c197,True,0.2,0.222271,0.222271,0.611136,0.295114,1.0
pair1_llama31_same,hotpotqa,68::5a89e3995542992e4fca844d,68,5a89e3995542992e4fca844d,True,0.2,0.223255,0.223255,0.615991,0.306588,0.0
pair1_llama31_same,hotpotqa,69::5ab8919655429934fafe6e13,69,5ab8919655429934fafe6e13,True,0.15,0.1785,0.1785,0.6125,0.2745,1.0
pair1_llama31_same,hotpotqa,70::5add18345542994ed6169c7e,70,5add18345542994ed6169c7e,True,0.15,0.177784,0.177784,0.609244,0.247637,0.0
pair1_llama31_same,hotpotqa,71::5a825b0e55429954d2e2eb0c,71,5a825b0e55429954d2e2eb0c,True,0.3,0.320822,0.320822,0.610394,0.230469,0.0
pair1_llama31_same,hotpotqa,72::5ab54056554299488d4d9923,72,5ab54056554299488d4d9923,True,0.1,0.130246,0.130246,0.611086,0.268932,1.0
pair1_llama31_same,hotpotqa,73::5a8a416955429930ff3c0d2b,73,5a8a416955429930ff3c0d2b,True,0.1,0.1312,0.1312,0.615575,0.281498,1.0
pair1_llama31_same,hotpotqa,74::5a729fe55542991f9a20c53b,74,5a729fe55542991f9a20c53b,True,0.2,0.228284,0.228284,0.614142,0.278602,0.0
pair1_llama31_same,hotpotqa,75::5abee41a5542993fe9a41d79,75,5abee41a5542993fe9a41d79,True,0.2,0.225,0.225,0.6125,0.253289,0.0
pair1_llama31_same,hotpotqa,76::5a8327fd5542990548d0b1a3,76,5a8327fd5542990548d0b1a3,True,0.15,0.181057,0.181057,0.610503,0.296392,1.0
pair1_llama31_same,hotpotqa,77::5a7264ed5542990c210a411a,77,5a7264ed5542990c210a411a,True,0.1,0.127558,0.127558,0.614766,0.25402,1.0
pair1_llama31_same,hotpotqa,78::5a74cfc75542996c70cfadfe,78,5a74cfc75542996c70cfadfe,False,NA,NA,0.610063,0.610063,0.268868,0.0
pair1_llama31_same,hotpotqa,79::5abe3c7555429965af743ea5,79,5abe3c7555429965af743ea5,True,0.5,0.515625,0.515625,0.6125,0.260577,0.0
pair1_llama31_same,hotpotqa,80::5a88a5645542997e5c09a679,80,5a88a5645542997e5c09a679,True,0.15,0.178668,0.178668,0.613904,0.293705,1.0
pair1_llama31_same,hotpotqa,81::5a8756aa5542994846c1cd69,81,5a8756aa5542994846c1cd69,True,0.25,0.271368,0.271368,0.610844,0.300214,1.0
pair1_llama31_same,hotpotqa,82::5a83ab355542990548d0b218,82,5a83ab355542990548d0b218,True,0.1,0.125762,0.125762,0.610137,0.272675,1.0
pair1_llama31_same,hotpotqa,83::5abe407155429976d4830ab4,83,5abe407155429976d4830ab4,True,0.1,0.128666,0.128666,0.610335,0.232542,1.0
pair1_llama31_same,hotpotqa,84::5a769b115542993569682c51,84,5a769b115542993569682c51,True,0.2,0.226628,0.226628,0.609244,0.256565,1.0
pair1_llama31_same,hotpotqa,85::5abb8a9b5542996cc5e4a016,85,5abb8a9b5542996cc5e4a016,True,0.1,0.125507,0.125507,0.6125,0.255574,1.0
pair1_llama31_same,hotpotqa,86::5adf4b335542993a75d264a5,86,5adf4b335542993a75d264a5,False,NA,NA,0.609608,0.609608,0.30667,0.0
pair1_llama31_same,hotpotqa,87::5a8a19c45542992e4fca8501,87,5a8a19c45542992e4fca8501,True,0.15,0.177083,0.177083,0.614583,0.270833,1.0
pair1_llama31_same,hotpotqa,88::5ac2f34455429921a00ab0b6,88,5ac2f34455429921a00ab0b6,False,NA,NA,0.608378,0.608378,0.291556,0.0
pair1_llama31_same,hotpotqa,89::5a7e040f5542990b8f503b13,89,5a7e040f5542990b8f503b13,True,0.3,0.324128,0.324128,0.609496,0.267684,1.0
pair1_llama31_same,hotpotqa,90::5a8f186055429918e830d186,90,5a8f186055429918e830d186,False,NA,NA,0.615248,0.615248,0.293661,0.0
pair1_llama31_same,hotpotqa,91::5ac4fbe255429924173fb53b,91,5ac4fbe255429924173fb53b,True,0.25,0.276667,0.276667,0.6125,0.265833,1.0
pair1_llama31_same,hotpotqa,92::5a8591715542994c784ddb27,92,5a8591715542994c784ddb27,False,NA,NA,0.610731,0.610731,0.276541,0.0
pair1_llama31_same,hotpotqa,93::5a8ee3a755429917b4a5be02,93,5a8ee3a755429917b4a5be02,True,0.1,0.130893,0.130893,0.6125,0.25375,1.0
pair1_llama31_same,hotpotqa,94::5ab985eb554299131ca42360,94,5ab985eb554299131ca42360,False,NA,NA,0.6125,0.6125,0.289062,0.0
pair1_llama31_same,hotpotqa,95::5ab431d855429942dd415ed2,95,5ab431d855429942dd415ed2,True,0.15,0.174079,0.174079,0.614984,0.295873,1.0
pair1_llama31_same,hotpotqa,96::5a771ead55429966f1a36c7c,96,5a771ead55429966f1a36c7c,True,0.6,0.614583,0.614583,0.614583,0.250504,0.0
pair1_llama31_same,hotpotqa,97::5ac46a8b5542991943173980,97,5ac46a8b5542991943173980,True,0.1,0.126761,0.126761,0.611136,0.255502,1.0
pair1_llama31_same,hotpotqa,98::5abda2b755429933744ab80f,98,5abda2b755429933744ab80f,True,0.1,0.127385,0.127385,0.615458,0.273855,1.0
pair1_llama31_same,hotpotqa,99::5adc02445542994650320c4e,99,5adc02445542994650320c4e,True,0.3,0.319257,0.319257,0.613809,0.309122,0.0
pair1_llama31_same,hotpotqa,100::5a8b128455429971feec463b,100,5a8b128455429971feec463b,False,NA,NA,0.6125,0.6125,0.28817,0.0
pair1_llama31_same,hotpotqa,101::5a803ed45542996402f6a496,101,5a803ed45542996402f6a496,True,0.4,0.41875,0.41875,0.6125,0.266071,0.0
pair1_llama31_same,hotpotqa,102::5a74c85055429916b0164218,102,5a74c85055429916b0164218,False,NA,NA,0.6125,0.6125,0.284115,0.0
pair1_llama31_same,hotpotqa,103::5ac288a95542990b17b153e5,103,5ac288a95542990b17b153e5,False,NA,NA,0.611032,0.611032,0.290246,0.0
pair1_llama31_same,hotpotqa,104::5ab2123155429970612095b9,104,5ab2123155429970612095b9,False,NA,NA,0.613689,0.613689,0.228911,1.0
pair1_llama31_same,hotpotqa,105::5a82edae55429966c78a6a9f,105,5a82edae55429966c78a6a9f,True,0.15,0.178808,0.178808,0.615066,0.267177,1.0
pair1_llama31_same,hotpotqa,106::5ae22b8d554299234fd0440f,106,5ae22b8d554299234fd0440f,True,0.35,0.369729,0.369729,0.614834,0.28125,1.0
pair1_llama31_same,hotpotqa,107::5adbda2755429944faac2385,107,5adbda2755429944faac2385,True,0.1,0.144114,0.144114,0.614381,0.279733,1.0
pair1_llama31_same,hotpotqa,108::5ae1d1a55542997f29b3c138,108,5ae1d1a55542997f29b3c138,True,0.15,0.176879,0.176879,0.613766,0.22692,1.0
pair1_llama31_same,hotpotqa,109::5ac3a2f35542993915413856,109,5ac3a2f35542993915413856,True,0.1,0.128876,0.128876,0.613251,0.278828,1.0
pair1_llama31_same,hotpotqa,110::5a7647b85542992d0ec0608a,110,5a7647b85542992d0ec0608a,True,0.15,0.176927,0.176927,0.613957,0.289239,1.0
pair1_llama31_same,hotpotqa,111::5ac49a1c5542996feb3fe905,111,5ac49a1c5542996feb3fe905,True,0.4,0.422476,0.422476,0.608774,0.277344,0.0
pair1_llama31_same,hotpotqa,112::5ae60484554299546bf8301a,112,5ae60484554299546bf8301a,True,0.1,0.130459,0.130459,0.614834,0.263366,1.0
pair1_llama31_same,hotpotqa,113::5a84cf175542992a431d1aa2,113,5a84cf175542992a431d1aa2,True,0.1,0.126657,0.126657,0.611032,0.27178,1.0
pair1_llama31_same,hotpotqa,114::5a81b2505542995ce29dcc32,114,5a81b2505542995ce29dcc32,True,0.1,0.128125,0.128125,0.6125,0.264648,1.0
pair1_llama31_same,hotpotqa,115::5ab568af554299494045efaf,115,5ab568af554299494045efaf,True,0.15,0.173888,0.173888,0.613689,0.247508,1.0
pair1_llama31_same,hotpotqa,116::5a8f7a135542992414482adc,116,5a8f7a135542992414482adc,False,NA,NA,0.614075,0.614075,0.268039,0.0
pair1_llama31_same,hotpotqa,117::5ab2be71554299166977408c,117,5ab2be71554299166977408c,False,NA,NA,0.6125,0.6125,0.222708,0.0
pair1_llama31_same,hotpotqa,118::5ae537e45542990ba0bbb235,118,5ae537e45542990ba0bbb235,True,0.4,0.417236,0.417236,0.614014,0.262451,0.0
pair1_llama31_same,hotpotqa,119::5ac2546a554299636651997b,119,5ac2546a554299636651997b,True,0.15,0.173222,0.173222,0.615841,0.263739,1.0
pair1_llama31_same,hotpotqa,120::5ae356045542990afbd1e10d,120,5ae356045542990afbd1e10d,False,NA,NA,0.608586,0.608586,0.277146,0.0
pair1_llama31_same,hotpotqa,121::5ae1e6d95542997283cd22c3,121,5ae1e6d95542997283cd22c3,True,0.2,0.228429,0.228429,0.614215,0.258296,1.0
pair1_llama31_same,hotpotqa,122::5a8b8f5b55429949d91db5e1,122,5a8b8f5b55429949d91db5e1,True,0.15,0.175124,0.175124,0.616337,0.288057,1.0
pair1_llama31_same,hotpotqa,123::5ab3460055429976abd1bc80,123,5ab3460055429976abd1bc80,True,0.3,0.322552,0.322552,0.613855,0.265516,0.0
pair1_llama31_same,hotpotqa,124::5a7d2afb554299452d57bb41,124,5a7d2afb554299452d57bb41,True,0.1,0.131713,0.131713,0.6125,0.267824,1.0
pair1_llama31_same,hotpotqa,125::5adea95055429939a52fe931,125,5adea95055429939a52fe931,True,0.15,0.17418,0.17418,0.610912,0.255891,1.0
pair1_llama31_same,hotpotqa,126::5ab7d33d5542992aa3b8c859,126,5ab7d33d5542992aa3b8c859,False,NA,NA,0.614336,0.614336,0.248667,0.0
pair1_llama31_same,hotpotqa,127::5a893f305542993b751ca91e,127,5a893f305542993b751ca91e,False,NA,NA,0.6125,0.6125,0.268359,0.0
pair1_llama31_same,hotpotqa,128::5adea83b55429975fa854f53,128,5adea83b55429975fa854f53,False,NA,NA,0.613809,0.613809,0.299198,0.0
pair1_llama31_same,hotpotqa,129::5ae1d32a554299492dc91b9c,129,5ae1d32a554299492dc91b9c,True,0.25,0.273438,0.273438,0.615349,0.317555,1.0
pair1_llama31_same,hotpotqa,130::5a82accd55429966c78a6a78,130,5a82accd55429966c78a6a78,True,0.15,0.172159,0.172159,0.6125,0.278693,1.0
pair1_llama31_same,hotpotqa,131::5a90ba1b55429933b8a205c6,131,5a90ba1b55429933b8a205c6,True,0.1,0.127116,0.127116,0.611491,0.284668,1.0
pair1_llama31_same,hotpotqa,132::5adcb6875542994ed6169bcb,132,5adcb6875542994ed6169bcb,False,NA,NA,0.611374,0.611374,0.245094,0.0
pair1_llama31_same,hotpotqa,133::5a7f95685542995d8a8ddeaa,133,5a7f95685542995d8a8ddeaa,True,0.5,0.512616,0.512616,0.614907,0.270186,0.0
pair1_llama31_same,hotpotqa,134::5a78b386554299148911f949,134,5a78b386554299148911f949,True,0.2,0.223399,0.223399,0.615702,0.278151,0.0
pair1_llama31_same,hotpotqa,135::5a8c781c554299653c1aa083,135,5a8c781c554299653c1aa083,True,0.25,0.27156,0.27156,0.609496,0.271318,0.0
pair1_llama31_same,hotpotqa,136::5a80ae105542992bc0c4a7a2,136,5a80ae105542992bc0c4a7a2,True,0.15,0.179617,0.179617,0.615991,0.259009,1.0
pair1_llama31_same,hotpotqa,137::5a84992e5542992a431d1a6d,137,5a84992e5542992a431d1a6d,True,0.1,0.130413,0.130413,0.610974,0.285925,1.0
pair1_llama31_same,hotpotqa,138::5a8f2cc855429918e830d1be,138,5a8f2cc855429918e830d1be,True,0.2,0.223255,0.223255,0.615991,0.309122,1.0
pair1_llama31_same,hotpotqa,139::5a8841ee5542994846c1ce6b,139,5a8841ee5542994846c1ce6b,True,0.35,0.365909,0.365909,0.6125,0.272443,1.0
pair1_llama31_same,hotpotqa,140::5adf85e05542993344016cba,140,5adf85e05542993344016cba,True,0.5,0.520152,0.520152,0.610689,0.262266,0.0
pair1_llama31_same,hotpotqa,141::5a77415b55429966f1a36cd2,141,5a77415b55429966f1a36cd2,True,0.25,0.269712,0.269712,0.6125,0.257933,1.0
pair1_llama31_same,hotpotqa,142::5a72fc865542991f9a20c5e9,142,5a72fc865542991f9a20c5e9,True,0.5,0.519837,0.519837,0.6125,0.29538,0.0
pair1_llama31_same,hotpotqa,143::5ac4e13f554299076e296e2d,143,5ac4e13f554299076e296e2d,True,0.2,0.2263,0.2263,0.609899,0.248951,1.0
pair1_llama31_same,hotpotqa,144::5a7796e05542992a6e59df0f,144,5a7796e05542992a6e59df0f,True,0.1,0.125507,0.125507,0.6125,0.291892,1.0
pair1_llama31_same,hotpotqa,145::5ae3eabc5542995dadf2424f,145,5ae3eabc5542995dadf2424f,True,0.2,0.225,0.225,0.6125,0.280324,1.0
pair1_llama31_same,hotpotqa,146::5ae3c71f5542991a06ce9a22,146,5ae3c71f5542991a06ce9a22,True,0.3,0.323703,0.323703,0.610063,0.268278,0.0
pair1_llama31_same,hotpotqa,147::5ae25d2b554299495565da46,147,5ae25d2b554299495565da46,False,NA,NA,0.615066,0.615066,0.281043,0.0
pair1_llama31_same,hotpotqa,148::5ab8179f5542990e739ec817,148,5ab8179f5542990e739ec817,True,0.2,0.226394,0.226394,0.609712,0.340153,0.0
pair1_llama31_same,hotpotqa,149::5adc411f5542994650320cbc,149,5adc411f5542994650320cbc,True,0.1,0.130102,0.130102,0.614477,0.251435,1.0
pair1_llama31_same,hotpotqa,150::5aba6f3e55429955dce3ee21,150,5aba6f3e55429955dce3ee21,True,0.2,0.226082,0.226082,0.610335,0.309881,1.0
pair1_llama31_same,hotpotqa,151::5add2dae5542992c1e3a2558,151,5add2dae5542992c1e3a2558,True,0.15,0.175532,0.175532,0.608378,0.266622,1.0
pair1_llama31_same,hotpotqa,152::5ae14b0655429920d52343a6,152,5ae14b0655429920d52343a6,False,NA,NA,0.611032,0.611032,0.296638,0.0
pair1_llama31_same,hotpotqa,153::5a730a6b5542992359bc3210,153,5a730a6b5542992359bc3210,True,0.15,0.178233,0.178233,0.6125,0.288578,1.0
pair1_llama31_same,hotpotqa,154::5a75fa14554299109176e5dc,154,5a75fa14554299109176e5dc,True,0.15,0.17418,0.17418,0.613559,0.253586,1.0
pair1_llama31_same,hotpotqa,155::5ac35a7e554299741d48a257,155,5ac35a7e554299741d48a257,True,0.1,0.128125,0.128125,0.6125,0.275781,1.0
pair1_llama31_same,hotpotqa,156::5a8651185542994775f60752,156,5a8651185542994775f60752,True,0.4,0.415094,0.415094,0.616156,0.286262,0.0
pair1_llama31_same,hotpotqa,157::5a79fe3b5542994f819ef119,157,5a79fe3b5542994f819ef119,True,0.15,0.17611,0.17611,0.610689,0.299357,0.0
pair1_llama31_same,hotpotqa,158::5a8268215542995ce29dccfb,158,5a8268215542995ce29dccfb,True,0.1,0.127324,0.127324,0.615702,0.281767,1.0
pair1_llama31_same,hotpotqa,159::5a7605f85542994ccc91868d,159,5a7605f85542994ccc91868d,True,0.1,0.126929,0.126929,0.611304,0.27527,1.0
pair1_llama31_same,hotpotqa,160::5adf74075542992d7e9f937c,160,5adf74075542992d7e9f937c,True,0.1,0.136932,0.136932,0.6125,0.291477,1.0
pair1_llama31_same,hotpotqa,161::5abe2b0155429976d4830a83,161,5abe2b0155429976d4830a83,True,0.2,0.225,0.225,0.6125,0.30599,1.0
pair1_llama31_same,hotpotqa,162::5a849c1b5542997175ce1ef9,162,5a849c1b5542997175ce1ef9,True,0.1,0.129639,0.129639,0.614014,0.267822,1.0
pair1_llama31_same,hotpotqa,163::5a81108855429926c1cdace2,163,5a81108855429926c1cdace2,False,NA,NA,0.611086,0.611086,0.265283,0.0
pair1_llama31_same,hotpotqa,164::5a8e06785542995085b37383,164,5a8e06785542995085b37383,True,0.2,0.228954,0.228954,0.614477,0.282526,1.0
pair1_llama31_same,hotpotqa,165::5adbfa38554299438c868d00,165,5adbfa38554299438c868d00,False,NA,NA,0.613689,0.613689,0.234854,0.0
pair1_llama31_same,hotpotqa,166::5a73b1855542992d56e7e388,166,5a73b1855542992d56e7e388,True,0.25,0.268868,0.268868,0.616156,0.260613,0.0
pair1_llama31_same,hotpotqa,167::5ab94fa25542996be2020474,167,5ab94fa25542996be2020474,True,0.1,0.143029,0.143029,0.608774,0.245793,1.0
pair1_llama31_same,hotpotqa,168::5a7e7d4655429934daa2fc2e,168,5a7e7d4655429934daa2fc2e,True,0.15,0.174013,0.174013,0.6125,0.257566,1.0
pair1_llama31_same,hotpotqa,169::5a75d9c05542992db94736f6,169,5a75d9c05542992db94736f6,True,0.6,0.609244,0.609244,0.609244,0.247637,0.0
pair1_llama31_same,hotpotqa,170::5adf33965542993344016c20,170,5adf33965542993344016c20,True,0.15,0.175253,0.175253,0.613809,0.285262,1.0
pair1_llama31_same,hotpotqa,171::5a8f979255429918e830d288,171,5a8f979255429918e830d288,True,0.5,0.513115,0.513115,0.613504,0.219236,0.0
pair1_llama31_same,hotpotqa,172::5a8a17685542993b751ca9f3,172,5a8a17685542993b751ca9f3,False,NA,NA,0.611516,0.611516,0.246193,0.0
pair1_llama31_same,hotpotqa,173::5abd56355542993062266c58,173,5abd56355542993062266c58,True,0.15,0.1785,0.1785,0.6125,0.25525,0.0
pair1_llama31_same,hotpotqa,174::5ab91f98554299753720f70d,174,5ab91f98554299753720f70d,True,0.1,0.125,0.125,0.609375,0.250756,0.0
pair1_llama31_same,hotpotqa,175::5a811152554299260e20a22e,175,5a811152554299260e20a22e,True,0.2,0.222064,0.222064,0.611032,0.27178,1.0
pair1_llama31_same,hotpotqa,176::5a7a1f795542996c55b2dd1b,176,5a7a1f795542996c55b2dd1b,True,0.25,0.273438,0.273438,0.616536,0.275391,1.0
pair1_llama31_same,hotpotqa,177::5a7324e055429901807daf8f,177,5a7324e055429901807daf8f,True,0.2,0.221949,0.221949,0.610974,0.277805,0.0
pair1_llama31_same,hotpotqa,178::5ab9618f554299743d22eb28,178,5ab9618f554299743d22eb28,True,0.4,0.41875,0.41875,0.6125,0.286979,0.0
pair1_llama31_same,hotpotqa,179::5abffafe5542997d64295988,179,5abffafe5542997d64295988,True,0.15,0.173222,0.173222,0.615841,0.262662,1.0
pair1_llama31_same,hotpotqa,180::5a8cee9b554299441c6b9f87,180,5a8cee9b554299441c6b9f87,True,0.2,0.222608,0.222608,0.611304,0.275463,1.0
pair1_llama31_same,hotpotqa,181::5a7270395542992359bc30a8,181,5a7270395542992359bc30a8,False,NA,NA,0.615991,0.615991,0.287444,0.0
pair1_llama31_same,hotpotqa,182::5ac14d0c5542991316484ae2,182,5ac14d0c5542991316484ae2,True,0.1,0.130102,0.130102,0.614477,0.255261,1.0
pair1_llama31_same,hotpotqa,183::5a75a76b5542992db9473697,183,5a75a76b5542992db9473697,False,NA,NA,0.614583,0.614583,0.263777,0.0
pair1_llama31_same,hotpotqa,184::5ab55455554299488d4d993b,184,5ab55455554299488d4d993b,True,0.2,0.227377,0.227377,0.613689,0.267063,1.0
pair1_llama31_same,hotpotqa,185::5a7f48e15542992e7d278ce6,185,5a7f48e15542992e7d278ce6,True,0.2,0.225865,0.225865,0.61077,0.328962,1.0
pair1_llama31_same,hotpotqa,186::5ab7f0995542995dae37e9fb,186,5ab7f0995542995dae37e9fb,True,0.1,0.127438,0.127438,0.615248,0.247562,1.0
pair1_llama31_same,hotpotqa,187::5aba89fb5542994dbf019933,187,5aba89fb5542994dbf019933,True,0.2,0.223521,0.223521,0.615458,0.251193,1.0
pair1_llama31_same,hotpotqa,188::5a7621bb554299109176e650,188,5a7621bb554299109176e650,True,0.35,0.369544,0.369544,0.61045,0.268188,0.0
pair1_llama31_same,hotpotqa,189::5a70f0e75542994082a3e408,189,5a70f0e75542994082a3e408,False,NA,NA,0.613957,0.613957,0.255404,0.0
pair1_llama31_same,hotpotqa,190::5a773ec45542994aec3b7245,190,5a773ec45542994aec3b7245,True,0.2,0.226863,0.226863,0.608774,0.29357,1.0
pair1_llama31_same,hotpotqa,191::5a802b595542995d8a8ddf51,191,5a802b595542995d8a8ddf51,True,0.1,0.12594,0.12594,0.613957,0.259164,1.0
pair1_llama31_same,hotpotqa,192::5a8de7c65542995085b37353,192,5a8de7c65542995085b37353,True,0.1,0.127116,0.127116,0.611491,0.265788,0.0
pair1_llama31_same,hotpotqa,193::5ab5b6c1554299637185c5e5,193,5ab5b6c1554299637185c5e5,False,NA,NA,0.613904,0.613904,0.279438,0.0
pair1_llama31_same,hotpotqa,194::5abb8e2d554299642a094aa4,194,5abb8e2d554299642a094aa4,True,0.2,0.223255,0.223255,0.615991,0.245214,0.0
pair1_llama31_same,hotpotqa,195::5a7642f7554299109176e6e8,195,5a7642f7554299109176e6e8,True,0.15,0.175049,0.175049,0.614014,0.289551,1.0
pair1_llama31_same,hotpotqa,196::5a756b175542996c70cfaef7,196,5a756b175542996c70cfaef7,True,0.1,0.126445,0.126445,0.61362,0.26716,1.0
pair1_llama31_same,hotpotqa,197::5a83161555429940e5e1a958,197,5a83161555429940e5e1a958,True,0.1,0.130779,0.130779,0.615154,0.305009,1.0
pair1_llama31_same,hotpotqa,198::5ab3eac5554299753aec59ec,198,5ab3eac5554299753aec59ec,False,NA,NA,0.609809,0.609809,0.296224,0.0
pair1_llama31_same,hotpotqa,199::5a73090455429901807daf6e,199,5a73090455429901807daf6e,True,0.15,0.174361,0.174361,0.614702,0.292614,1.0
pair1_llama31_same,hotpotqa,200::5a8c8502554299585d9e36d0,200,5a8c8502554299585d9e36d0,True,0.1,0.129529,0.129529,0.613904,0.269248,1.0
pair1_llama31_same,hotpotqa,201::5a7d598d5542995f4f402262,201,5a7d598d5542995f4f402262,True,0.15,0.179528,0.179528,0.614477,0.270089,1.0
pair1_llama31_same,hotpotqa,202::5a77f4755542992a6e59e01f,202,5a77f4755542992a6e59e01f,True,0.2,0.223255,0.223255,0.615991,0.277027,0.0
pair1_llama31_same,hotpotqa,203::5abcf14f55429959677d6b5b,203,5abcf14f55429959677d6b5b,True,0.15,0.175631,0.175631,0.613431,0.242338,1.0
pair1_llama31_same,hotpotqa,204::5a8d8eb5554299068b959d3a,204,5a8d8eb5554299068b959d3a,True,0.15,0.174287,0.174287,0.609899,0.251888,0.0
pair1_llama31_same,hotpotqa,205::5a7e7ed05542991319bc94c2,205,5a7e7ed05542991319bc94c2,False,NA,NA,0.608586,0.608586,0.284722,0.0
pair1_llama31_same,hotpotqa,206::5ae236445542992decbdcc69,206,5ae236445542992decbdcc69,True,0.15,0.175253,0.175253,0.613809,0.28484,1.0
pair1_llama31_same,hotpotqa,207::5a750de95542993748c897ac,207,5a750de95542993748c897ac,False,NA,NA,0.6125,0.6125,0.24375,0.0
pair1_llama31_same,hotpotqa,208::5a7fc03d5542992097ad2fbc,208,5a7fc03d5542992097ad2fbc,True,0.1,0.133224,0.133224,0.609101,0.245614,1.0
pair1_llama31_same,hotpotqa,209::5a7172105542994082a3e837,209,5a7172105542994082a3e837,True,0.2,0.226778,0.226778,0.608945,0.256021,1.0
